ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1347225,TRABER Gregor,M,28,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 110m Hurdles,NA
1444889,TRACEY Tyquendo,M,28,NA,NA,Jamaica,JAM,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 100m,NA
1444889,TRACEY Tyquendo,M,28,NA,NA,Jamaica,JAM,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,NA
1311865,TRAETS Laura,F,22,NA,NA,Bulgaria,BUL,2020 Summer,2020,Summer,Tokyo,Rhythmic Gymnastics,Group All-Around Team,Gold
1450955,TRAINOR Conor,M,31,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,NA
1326841,TRAJDOS Martyna,F,32,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Judo,Women -63 kg,NA
1326841,TRAJDOS Martyna,F,32,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,Bronze
1429518,TRAJKOVIC Ivan Konrad,M,29,NA,NA,Slovenia,SLO,2020 Summer,2020,Summer,Tokyo,Taekwondo,Men +80kg,NA
1448454,TRAJKOVIC Milan,M,29,NA,NA,Cyprus,CYP,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 110m Hurdles,NA
1323721,TRAORE Aminata Charlene,F,22,NA,NA,Ivory Coast,CIV,2020 Summer,2020,Summer,Tokyo,Taekwondo,Women +67kg,NA
1297282,TRAPLETTI Valentina,F,36,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 20km Race Walk,NA
1429660,TRATNIK Jan,M,31,NA,NA,Slovenia,SLO,2020 Summer,2020,Summer,Tokyo,Cycling Road,Men's Road Race,NA
1400445,TRAUKOVA Hanna,F,20,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's All-Around,NA
1400445,TRAUKOVA Hanna,F,20,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Vault,NA
1400445,TRAUKOVA Hanna,F,20,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Uneven Bars,NA
1400445,TRAUKOVA Hanna,F,20,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Balance Beam,NA
1400445,TRAUKOVA Hanna,F,20,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Women's Floor Exercise,NA
1365262,TRAVASCIO Victoria,F,33,NA,NA,Argentina,ARG,2020 Summer,2020,Summer,Tokyo,Sailing,Women's Skiff - 49er  Team,NA
1334515,TREMBLE Charlotte,F,22,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Artistic Swimming,Duet Team,NA
1334516,TREMBLE Laura,F,22,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Artistic Swimming,Duet Team,NA
1305660,TREVISAN Giancarla,F,28,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,NA
1432732,TRIFONOVA Polina,F,29,NA,NA,Bulgaria,BUL,2020 Summer,2020,Summer,Tokyo,Table Tennis,Women's Singles,NA
1377707,TRIKI Yasser Mohamed,M,24,NA,NA,Algeria,ALG,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Triple Jump,NA
1361791,TRINCHINETTI Eugenia Maria,F,24,NA,NA,Argentina,ARG,2020 Summer,2020,Summer,Tokyo,Hockey,Women Team,Silver
1699039,TRIPPAS Edward,M,22,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 3000m Steeplechase,NA
1326875,TRIPPEL Eduard,M,24,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Judo,Men -90 kg,Silver
1326875,TRIPPEL Eduard,M,24,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,Bronze
1352470,TRITTEL PAUL Florian,M,27,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Sailing,Mixed Multihull - Nacra 17 Foiling Team,NA
1451907,TROIANOVSKYI Ihor,M,18,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Butterfly,NA
1451907,TROIANOVSKYI Ihor,M,18,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Butterfly,NA
1295019,TROST Alessia,F,28,NA,NA,Italy,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,Women's High Jump,NA
1347229,TROST Katharina,F,26,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 800m,NA
1429519,TRSTENJAK Tina,F,30,NA,NA,Slovenia,SLO,2020 Summer,2020,Summer,Tokyo,Judo,Women -63 kg,Silver
1450227,TRUNDA Miroslav,M,36,NA,NA,Czech Republic,CZE,2020 Summer,2020,Summer,Tokyo,Equestrian,Eventing Individual,NA
1556708,TRUONG Thi Kim Tuyen,F,24,NA,NA,Vietnam,VIE,2020 Summer,2020,Summer,Tokyo,Taekwondo,Women -49kg,NA
1896797,TRUSKAUSKAS Gediminas,M,23,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 200m,NA
1340559,TRZEBINSKA Ewa,F,32,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Individual,NA
1340559,TRZEBINSKA Ewa,F,32,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Team,NA
1437174,TSAI Kristen,F,26,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Badminton,Women's Doubles Team,NA
1481606,TSARKOV Oleh,M,33,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Rifle Men,NA
1481606,TSARKOV Oleh,M,33,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Shooting,50m Rifle 3 Positions Men,NA
1419495,TSE Ying Suet,F,29,NA,NA,"Hong Kong, China",HKG,2020 Summer,2020,Summer,Tokyo,Badminton,Mixed Doubles Team,NA
1351964,TSEGAY Gudaf,F,24,NA,NA,Ethiopia,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 5000m,Bronze
1323961,TSEND-OCHIR Tsogtbaatar,M,25,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Judo,Men -73 kg,Bronze
1323961,TSEND-OCHIR Tsogtbaatar,M,25,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,NA
1332772,TSEVEENRAVDAN Byambajav,M,31,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Marathon,NA
1317293,TSHAMA MWENEKABWE David,M,24,NA,NA,Democratic Republic of the Congo,COD,2020 Summer,2020,Summer,Tokyo,Boxing,Men's Middle (69-75kg),NA
1450035,TSIAMIS Dimitrios,M,39,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Triple Jump,NA
1285796,TSIKHANTSOU Yauheni,M,22,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Weightlifting,Men's 96kg,NA
1290351,TSIMANOUSKAYA Krystsina,F,24,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 100m,NA
1449893,TSINOPOULOU Panagiota,F,30,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 20km Race Walk,NA
1291614,TSIRKUN Mikita,M,24,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Sailing,Men's Windsurfer - RS:X,NA
1484428,TSITSIKRONIS Taylah,F,27,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Softball Team,NA
1289073,TSITSILINA Arina,F,22,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Rhythmic Gymnastics,Group All-Around Team,NA
1478391,TSITSIPAS Stefanos,M,22,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Singles,NA
1478391,TSITSIPAS Stefanos,M,22,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Tennis,Mixed Doubles Team,NA
1457622,TSJAKADOEA Tornike,M,24,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Judo,Men -60 kg,NA
1457622,TSJAKADOEA Tornike,M,24,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,NA
1293099,TSMYH Mikita,M,24,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Backstroke,NA
1293099,TSMYH Mikita,M,24,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,NA
1293099,TSMYH Mikita,M,24,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Swimming,Mixed 4 x 100m Medley Relay Team,NA
1318213,TSOGT OCHIR Namuuntsetseg,F,25,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Wrestling,Women's Freestyle 50kg,NA
1442871,TSOLMONBAATAR Anudari,F,24,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Women,NA
1442871,TSOLMONBAATAR Anudari,F,24,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Shooting,25m Pistol Women,NA
1442871,TSOLMONBAATAR Anudari,F,24,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Mixed Team,NA
1454463,TSOULFA Emilia,F,48,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Sailing,Women's Two Person Dinghy - 470 Team,NA
1352554,TSUBOI Gustavo,M,36,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Table Tennis,Men's Singles,NA
1352554,TSUBOI Gustavo,M,36,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Table Tennis,Men's Team,NA
1319367,TSUHA Hibiki,M,23,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Long Jump,NA
1315131,TSUJI Sumire,F,21,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Team,NA
1315865,TSUKAMOTO Mayu,F,24,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Artistic Swimming,Team,NA
1313478,TSUNEYAMA Kanta,M,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Badminton,Men's Singles,NA
1293105,TSURKIN Yauhen,M,30,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Butterfly,NA
1293105,TSURKIN Yauhen,M,30,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,NA
1447799,TSURUTA Remi,F,24,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,NA
1315504,TSUTSUMI Honoka,F,24,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Women Team,NA
1316619,TSUZUKI Amuro,F,20,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Surfing,Women,Bronze
1395537,TUAL Gabriel,M,23,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 800m,NA
1335383,TUCKER Mary Carolynn,F,20,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Rifle Women,NA
1335383,TUCKER Mary Carolynn,F,20,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Shooting,50m Rifle 3 Positions Women,NA
1335383,TUCKER Mary Carolynn,F,20,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Rifle Mixed Team,Silver
1314887,TUDELA BALLON Diana,F,21,NA,NA,Peru,PER,2020 Summer,2020,Summer,Tokyo,Sailing,Women's Skiff - 49er  Team,NA
1328001,TUDELA Miguel,M,26,NA,NA,Peru,PER,2020 Summer,2020,Summer,Tokyo,Surfing,Men,NA
1286099,TUDOSA Ciprian,M,24,NA,NA,Romania,ROU,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Pair Team,Silver
1337304,TUEI Emily Cherotich,F,35,NA,NA,Kenya,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 800m,NA
1346305,TUFTE Olaf Karl,M,45,NA,NA,Norway,NOR,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Quadruple Sculls Team,NA
1304080,TUGADE-WATSON Regine,F,23,NA,NA,Guam,GUM,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 100m,NA
1365534,TUGSUZ Eda,F,24,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Javelin Throw,NA
1473861,TUI Ruby,F,29,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Women Team,Gold
1282478,TUIMABA Aminiasi,M,26,NA,NA,Fiji,FIJ,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,Gold
1282492,TUIVUAKA Asaeli,M,25,NA,NA,Fiji,FIJ,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,Gold
1420792,TUKA Amel,M,30,NA,NA,Bosnia and Herzegovina,BIH,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 800m,NA
1464435,TUKE Blair,M,32,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Sailing,Men's Skiff - 49er Team,Silver
1363266,TULIAMUK Aliphine Chepkerker,F,32,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Marathon,NA
1317977,TUMUR OCHIR Tulga,M,23,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Freestyle 65kg,NA
1373940,TUNCEL Merve,F,16,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 400m Freestyle,NA
1373940,TUNCEL Merve,F,16,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 800m Freestyle,NA
1373940,TUNCEL Merve,F,16,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 1500m Freestyle,NA
1373940,TUNCEL Merve,F,16,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,NA
1364399,TUNJUNG Gregoria Mariska,F,21,NA,NA,Indonesia,INA,2020 Summer,2020,Summer,Tokyo,Badminton,Women's Singles,NA
1461993,TUNTIVATE Kieran,M,24,NA,NA,Thailand,THA,2020 Summer,2020,Summer,Tokyo,Athletics,"Men's 10,000m",NA
1305946,TUOHETA Erbieke,M,24,NA,NA,China,CHN,2020 Summer,2020,Summer,Tokyo,Boxing,Men's Middle (69-75kg),NA
1433904,TUPPER Scott William Martin,M,34,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Hockey,Men Team,NA
1315505,TUQIRI Lote,M,33,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,NA
1349295,TUR Marc,M,26,NA,NA,Spain,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 50km Race Walk,NA
1286567,TURAEV Khikmatillokh,M,26,NA,NA,Uzbekistan,UZB,2020 Summer,2020,Summer,Tokyo,Judo,Men -73 kg,NA
1286567,TURAEV Khikmatillokh,M,26,NA,NA,Uzbekistan,UZB,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,NA
1451626,TURCHYN Anastasiya,F,26,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Judo,Women -78 kg,NA
1325580,TURLAN Guillaume,M,24,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Pair Team,NA
1325581,TURLAN Thibaud,M,24,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Pair Team,NA
1477784,TURNER Jessica,F,26,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 400m Hurdles,NA
1472445,TURNER Josh,M,25,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,NA
1348981,TURRIN Spencer,M,29,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Four Team,Gold
1310985,TURSUNKULOVA Nigora,F,22,NA,NA,Uzbekistan,UZB,2020 Summer,2020,Summer,Tokyo,Taekwondo,Women -67kg,NA
1286760,TURSUNOV Khurshidjon,M,27,NA,NA,Uzbekistan,UZB,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Freestyle,NA
1312196,TURSUNOV Sanjar,M,22,NA,NA,Uzbekistan,UZB,2020 Summer,2020,Summer,Tokyo,Boxing,Men's Heavy (81-91kg),NA
1303809,TURSYNOV Nursultan,M,30,NA,NA,Kazakhstan,KAZ,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Greco-Roman 87kg,NA
1286158,TUSHISHVILI Guram,M,26,NA,NA,Georgia,GEO,2020 Summer,2020,Summer,Tokyo,Judo,Men +100 kg,Silver
1282481,TUWAI Jerry,M,32,NA,NA,Fiji,FIJ,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,Gold
1405932,TUXEN Anne,F,23,NA,NA,Norway,NOR,2020 Summer,2020,Summer,Tokyo,Diving,Women's 10m Platform,NA
1379877,TUZINSKY Juraj,M,36,NA,NA,Slovakia,SVK,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Men,NA
1288053,TVOROGAL Robert,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's All-Around,NA
1288053,TVOROGAL Robert,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Floor Exercise,NA
1288053,TVOROGAL Robert,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Pommel Horse,NA
1288053,TVOROGAL Robert,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Rings,NA
1288053,TVOROGAL Robert,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Vault,NA
1288053,TVOROGAL Robert,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Parallel Bars,NA
1288053,TVOROGAL Robert,M,26,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Horizontal Bar,NA
1477847,TWELL Stephanie,F,31,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Marathon,NA
1476583,TWELLAAR Melvin,M,24,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Double Sculls Team,Silver
1309292,TWICHELL Ashley,F,32,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Marathon Swimming,Women's 10km,NA
1462981,TWIGG Emma,F,34,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Single Sculls,Gold
1323188,TYACK Ryan,M,30,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Archery,Men's Individual,NA
1323188,TYACK Ryan,M,30,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Archery,Men's Team,NA
1431595,TYMOSHCHENKO Pavlo,M,34,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Modern Pentathlon,Men's Individual,NA
1284273,TYNYBEKOVA Aisuluu,F,28,NA,NA,Kyrgyzstan,KGZ,2020 Summer,2020,Summer,Tokyo,Wrestling,Women's Freestyle 62kg,Silver
1430695,TYURINA Anastasiya,F,19,NA,NA,Tajikistan,TJK,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 50m Freestyle,NA
1449897,TZELI Fani,F,19,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Taekwondo,Women -57kg,NA
1466609,TZORTZAKIS Polychronis,M,32,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Cycling Road,Men's Road Race,NA
1912492,UCELO MARROQUIN Scarleth,F,21,NA,NA,Guatemala,GUA,2020 Summer,2020,Summer,Tokyo,Weightlifting,Women's +87kg,NA
1318239,UCHIMURA Kohei,M,32,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Parallel Bars,NA
1318239,UCHIMURA Kohei,M,32,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Artistic Gymnastics,Men's Horizontal Bar,NA
1370014,UDAM Juri-Mikk,M,27,NA,NA,Estonia,EST,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Quadruple Sculls Team,NA
1308728,UDITA,F,23,NA,NA,India,IND,2020 Summer,2020,Summer,Tokyo,Hockey,Women Team,NA
1400510,UDOH Ekpe,M,34,NA,NA,Nigeria,NGR,2020 Summer,2020,Summer,Tokyo,Basketball,Men Team,NA
1325349,UDUOKHAI Felix,M,23,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1329493,UEDA Ayase,M,22,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1315383,UEKUSA Ayumi,F,29,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Karate,Women's Kumite +61kg,NA
1315130,UENO Yuka,F,19,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Individual,NA
1315130,UENO Yuka,F,19,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Team,NA
1313709,UENO Yukiko,F,39,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Softball Team,Gold
1477848,UGEN Lorraine,F,29,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Long Jump,NA
1466402,UGOLKOVA Maria,F,32,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Freestyle,NA
1466402,UGOLKOVA Maria,F,32,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Butterfly,NA
1466402,UGOLKOVA Maria,F,32,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 200m Individual Medley,NA
1436290,UGUEV Zavur,M,26,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Freestyle 57kg,Gold
1337485,UIBO Maicel,M,28,NA,NA,Estonia,EST,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Decathlon,NA
1476582,UITTENBOGAARD Lucas Theodoor Dirk,M,31,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Quadruple Sculls Team,Gold
1477849,UJAH Chijindu,M,27,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 100m,NA
1477849,UJAH Chijindu,M,27,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,Silver
1398597,UKO Imaobong Nse,F,17,NA,NA,Nigeria,NGR,2020 Summer,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,NA
1308579,UKROPINA Aleksa,M,22,NA,NA,Montenegro,MNE,2020 Summer,2020,Summer,Tokyo,Water Polo,Men Team,NA
1303719,UKUMANOV Rustam,M,35,NA,NA,Kazakhstan,KAZ,2020 Summer,2020,Summer,Tokyo,Water Polo,Men Team,NA
1390778,ULAD Adbi Hakin,M,30,NA,NA,Denmark,DEN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Marathon,NA
1431059,ULITINA Maria,F,29,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Badminton,Women's Singles,NA
1298559,ULLOA AREVALO Jose Gerardo,M,24,NA,NA,Mexico,MEX,2020 Summer,2020,Summer,Tokyo,Cycling Mountain Bike,Men's Cross-country,NA
1346248,ULLVANG Lars Magne,M,27,NA,NA,Norway,NOR,2020 Summer,2020,Summer,Tokyo,Canoe Sprint,Men's Kayak Single 1000m,NA
1350701,ULRICH Marek,M,24,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Backstroke,NA
1350701,ULRICH Marek,M,24,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,NA
1350701,ULRICH Marek,M,24,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Swimming,Mixed 4 x 100m Medley Relay Team,NA
1408900,ULUNISAU Reapi,F,26,NA,NA,Fiji,FIJ,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Women Team,Bronze
1400609,ULUTULE Jade,F,28,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Women Team,Silver
1326830,ULZIIBAYAR Duurenbayar,M,27,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Judo,Men +100 kg,NA
1326830,ULZIIBAYAR Duurenbayar,M,27,NA,NA,Mongolia,MGL,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,NA
1342232,UM Wonsang,M,22,NA,NA,South Korea,KOR,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1282112,UME John,M,24,NA,NA,Papua New Guinea,PNG,2020 Summer,2020,Summer,Tokyo,Boxing,Men's Light (57-63kg),NA
1336380,UMENO Ryutaro,M,30,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,Gold
1350995,UNGVARI Attila,M,32,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Judo,Men -81 kg,NA
1373941,UNLU Baturalp,M,19,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Freestyle,NA
1334156,UNRUH Florian,M,28,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Archery,Men's Individual,NA
1334156,UNRUH Florian,M,28,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Archery,Mixed Team,NA
1334159,UNRUH Lisa,F,33,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Archery,Women's Individual,NA
1334159,UNRUH Lisa,F,33,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Archery,Women's Team,Bronze
1444624,UNSWORTH Laura,F,33,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Hockey,Women Team,Bronze
1308707,UPADHYAY Lalit Kumar,M,27,NA,NA,India,IND,2020 Summer,2020,Summer,Tokyo,Hockey,Men Team,Bronze
1335409,UPTAGRAFFT Sandra,F,50,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Women,NA
1335409,UPTAGRAFFT Sandra,F,50,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Shooting,25m Pistol Women,NA
1335409,UPTAGRAFFT Sandra,F,50,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Mixed Team,NA
